id,person_id,planet1_name,planet2_name,aspect_type,degree_difference
40999,6876,Меркурий,Уран,Тригон,120.5
41000,6876,Венера,Уран,Тригон,121
41001,6876,Марс,Юпитер,Квадрат,88.2
41002,6876,Нептун,Плутон,Секстиль,59.5
41003,6877,Солнце,Луна,Квадрат,90.1
41004,6877,Меркурий,Марс,Конъюнкция,0.7
41005,6877,Венера,Сатурн,Секстиль,62.7
41006,6877,Венера,Нептун,Тригон,122.4
41007,6877,Венера,Плутон,Секстиль,61.7
41008,6877,Сатурн,Нептун,Секстиль,59.8
41009,6877,Сатурн,Плутон,Конъюнкция,1
41010,6877,Нептун,Плутон,Секстиль,60.8
41011,6878,Луна,Венера,Квадрат,89.6
41012,6878,Луна,Плутон,Квадрат,90.5
41013,6878,Венера,Плутон,Конъюнкция,0.9
41014,6878,Марс,Уран,Секстиль,58.1
41015,6878,Нептун,Плутон,Секстиль,57.3
41016,6879,Луна,Венера,Тригон,119.4
41017,6879,Марс,Юпитер,Секстиль,60
41018,6879,Юпитер,Сатурн,Квадрат,90.1
41019,6880,Луна,Венера,Секстиль,58.9
41020,6880,Луна,Сатурн,Тригон,119.6
41021,6880,Луна,Уран,Квадрат,89.3
41022,6880,Венера,Сатурн,Оппозиция,178.5
41023,6880,Уран,Нептун,Тригон,122.3
41024,6881,Меркурий,Плутон,Квадрат,88.3
41025,6881,Юпитер,Уран,Конъюнкция,0.6
41026,6881,Нептун,Плутон,Секстиль,59.1
41027,6882,Солнце,Луна,Конъюнкция,1.4
41028,6882,Солнце,Меркурий,Конъюнкция,2
41029,6882,Солнце,Венера,Конъюнкция,2.4
41030,6882,Меркурий,Венера,Конъюнкция,0.3
41031,6882,Сатурн,Уран,Конъюнкция,0.4
41032,6882,Нептун,Плутон,Секстиль,59.1
41033,6883,Солнце,Нептун,Квадрат,92.5
41034,6883,Луна,Сатурн,Квадрат,89.4
41035,6883,Венера,Марс,Конъюнкция,1.1
41036,6883,Юпитер,Уран,Конъюнкция,0.9
41037,6883,Нептун,Плутон,Секстиль,58.4
41038,6884,Солнце,Луна,Тригон,122.1
41039,6884,Марс,Нептун,Тригон,118.1
41040,6884,Марс,Плутон,Оппозиция,177.1
41041,6885,Луна,Нептун,Секстиль,59.8
41042,6885,Луна,Плутон,Конъюнкция,0.9
41043,6885,Венера,Юпитер,Квадрат,89
41044,6885,Венера,Сатурн,Тригон,121.6
41045,6885,Венера,Уран,Квадрат,87.5
41046,6885,Юпитер,Уран,Конъюнкция,1.5
41047,6885,Нептун,Плутон,Секстиль,58.8
41048,6886,Солнце,Марс,Конъюнкция,2.9
41049,6886,Луна,Венера,Конъюнкция,0.1
41050,6886,Луна,Уран,Тригон,118.1
41051,6886,Венера,Уран,Тригон,118.2
41052,6886,Юпитер,Уран,Конъюнкция,2.5
41053,6886,Сатурн,Нептун,Секстиль,60
41054,6886,Сатурн,Плутон,Конъюнкция,1.1
41055,6886,Нептун,Плутон,Секстиль,61.1
41056,6887,Солнце,Меркурий,Конъюнкция,1.1
41057,6887,Солнце,Сатурн,Конъюнкция,1.1
41058,6887,Луна,Венера,Конъюнкция,1.1
41059,6887,Меркурий,Сатурн,Конъюнкция,2.2
41060,6887,Венера,Марс,Конъюнкция,2.1
41061,6887,Нептун,Плутон,Секстиль,57.4
41062,6888,Солнце,Луна,Секстиль,58.8
41063,6888,Луна,Сатурн,Квадрат,87.4
41064,6888,Венера,Плутон,Тригон,120.2
41065,6889,Солнце,Плутон,Тригон,118.6
41066,6889,Меркурий,Сатурн,Конъюнкция,0.1
41067,6889,Венера,Плутон,Квадрат,90.9
41068,6890,Солнце,Сатурн,Секстиль,58.3
41069,6890,Меркурий,Марс,Секстиль,59
41070,6890,Юпитер,Уран,Тригон,119.6
41071,6890,Юпитер,Плутон,Квадрат,90.8
41072,6890,Нептун,Плутон,Секстиль,62.7
41073,6891,Солнце,Сатурн,Квадрат,91.7
41074,6891,Солнце,Нептун,Секстиль,59
41075,6891,Солнце,Плутон,Конъюнкция,1.8
41076,6891,Луна,Марс,Оппозиция,177.1
41077,6891,Меркурий,Уран,Конъюнкция,2.8
41078,6891,Юпитер,Нептун,Секстиль,57.1
41079,6891,Юпитер,Плутон,Тригон,117.9
41080,6891,Сатурн,Плутон,Квадрат,89.9
41081,6891,Нептун,Плутон,Секстиль,60.8
41082,6892,Солнце,Уран,Квадрат,90.5
41083,6892,Луна,Марс,Секстиль,58.2
41084,6892,Меркурий,Венера,Конъюнкция,0.5
41085,6892,Меркурий,Нептун,Тригон,117.9
41086,6892,Венера,Нептун,Тригон,118.5
41087,6892,Марс,Нептун,Квадрат,90.1
41088,6892,Сатурн,Уран,Квадрат,87.1
41089,6892,Нептун,Плутон,Секстиль,62.1
41090,6893,Меркурий,Уран,Квадрат,91.5
41091,6893,Венера,Сатурн,Оппозиция,178.4
41092,6893,Венера,Уран,Тригон,119.3
41093,6893,Венера,Нептун,Квадрат,92.6
41094,6893,Сатурн,Уран,Секстиль,59.1
41095,6893,Нептун,Плутон,Секстиль,60.3
41096,6894,Солнце,Нептун,Секстиль,58.2
41097,6894,Луна,Марс,Квадрат,87.3
41098,6894,Луна,Сатурн,Секстиль,58.2
41099,6894,Луна,Уран,Оппозиция,179.9
41100,6894,Марс,Юпитер,Квадрат,92.7
41101,6894,Марс,Уран,Квадрат,92.8
41102,6894,Сатурн,Уран,Тригон,121.9
41103,6895,Солнце,Уран,Тригон,120.5
41104,6895,Луна,Меркурий,Квадрат,90.7
41105,6895,Меркурий,Венера,Секстиль,60.6
41106,6895,Меркурий,Марс,Секстиль,59.1
41107,6895,Венера,Марс,Тригон,119.7
41108,6895,Уран,Нептун,Квадрат,91.5
41109,6896,Луна,Сатурн,Квадрат,89.3
41110,6896,Меркурий,Сатурн,Тригон,119.3
41111,6896,Марс,Юпитер,Секстиль,59.9
41112,6896,Нептун,Плутон,Секстиль,59.2
41113,6897,Солнце,Луна,Тригон,121.7
41114,6897,Солнце,Сатурн,Конъюнкция,1
41115,6897,Луна,Сатурн,Тригон,122.7
41116,6897,Меркурий,Юпитер,Тригон,120.9
41117,6897,Марс,Уран,Тригон,122.3
41118,6897,Марс,Нептун,Квадрат,88
41119,6898,Луна,Меркурий,Квадрат,89.7
41120,6898,Луна,Марс,Секстиль,60.4
41121,6898,Луна,Юпитер,Тригон,119.3
41122,6898,Меркурий,Нептун,Тригон,117.4
41123,6898,Марс,Юпитер,Секстиль,59
41124,6898,Марс,Нептун,Квадрат,88.1
41125,6898,Нептун,Плутон,Секстиль,62
41126,6899,Луна,Плутон,Квадрат,91.5
41127,6899,Венера,Марс,Конъюнкция,2.3
41128,6899,Венера,Уран,Квадрат,92
41129,6899,Юпитер,Сатурн,Секстиль,59.8
41130,6899,Нептун,Плутон,Секстиль,57.5
41131,6900,Луна,Венера,Оппозиция,179
41132,6900,Луна,Юпитер,Тригон,122.2
41133,6900,Луна,Плутон,Конъюнкция,0.7
41134,6900,Венера,Плутон,Оппозиция,178.4
41135,6900,Марс,Нептун,Оппозиция,179.9
41136,6900,Юпитер,Плутон,Тригон,121.6
41137,6901,Луна,Меркурий,Секстиль,60.3
41138,6901,Луна,Сатурн,Оппозиция,177.4
41139,6901,Меркурий,Сатурн,Тригон,122.3
41140,6901,Венера,Нептун,Тригон,118.5
41141,6901,Венера,Плутон,Оппозиция,178.5
41142,6901,Марс,Юпитер,Тригон,122.9
41143,6901,Нептун,Плутон,Секстиль,60
41144,6902,Солнце,Юпитер,Квадрат,92.3
41145,6902,Луна,Сатурн,Конъюнкция,2.7
41146,6902,Венера,Юпитер,Тригон,120.6
41147,6902,Венера,Уран,Тригон,121.5
41148,6902,Юпитер,Уран,Конъюнкция,0.9
41149,6902,Нептун,Плутон,Секстиль,59.7
41150,6903,Солнце,Луна,Оппозиция,178.8
41151,6903,Венера,Плутон,Квадрат,89.8
41152,6903,Марс,Сатурн,Квадрат,89.2
41153,6903,Нептун,Плутон,Секстиль,58.3
41154,6904,Солнце,Меркурий,Конъюнкция,1
41155,6904,Солнце,Венера,Конъюнкция,1
41156,6904,Меркурий,Венера,Конъюнкция,2
41157,6904,Марс,Уран,Оппозиция,177.3
41158,6904,Марс,Плутон,Квадрат,89.8
41159,6904,Сатурн,Уран,Квадрат,91.9
41160,6904,Уран,Плутон,Квадрат,92.9
41161,6905,Луна,Уран,Квадрат,87.3
41162,6905,Венера,Юпитер,Секстиль,58.3
41163,6905,Марс,Уран,Секстиль,60
41164,6905,Марс,Нептун,Секстиль,58.5
41165,6905,Уран,Нептун,Тригон,118.5
41166,6906,Солнце,Юпитер,Тригон,122.8
41167,6906,Луна,Сатурн,Секстиль,58.2
41168,6906,Венера,Плутон,Тригон,117.7
41169,6906,Нептун,Плутон,Секстиль,62
41170,6907,Меркурий,Сатурн,Секстиль,58.7
41171,6907,Меркурий,Нептун,Квадрат,87.2
41172,6907,Юпитер,Уран,Квадрат,88.3
41173,6907,Нептун,Плутон,Секстиль,57.4
41174,6908,Солнце,Плутон,Тригон,122.5
41175,6908,Луна,Уран,Тригон,120.3
41176,6908,Меркурий,Марс,Секстиль,62.8
41177,6908,Меркурий,Нептун,Секстиль,57.1
41178,6908,Венера,Юпитер,Секстиль,60
41179,6908,Марс,Нептун,Тригон,119.9
41180,6908,Марс,Плутон,Оппозиция,177.6
41181,6908,Нептун,Плутон,Секстиль,57.8
41182,6909,Солнце,Марс,Секстиль,58.9
41183,6909,Солнце,Уран,Квадрат,88.7
41184,6909,Солнце,Плутон,Секстиль,62.7
41185,6909,Луна,Меркурий,Оппозиция,179.3
41186,6909,Луна,Уран,Тригон,118.3
41187,6909,Меркурий,Уран,Секстиль,62.4
41188,6909,Венера,Юпитер,Конъюнкция,2
41189,6909,Марс,Плутон,Тригон,121.7
41190,6909,Нептун,Плутон,Секстиль,61.7
41191,6910,Солнце,Юпитер,Секстиль,60.7
41192,6910,Солнце,Уран,Секстиль,60.2
41193,6910,Луна,Марс,Секстиль,58.2
41194,6910,Луна,Сатурн,Тригон,122
41195,6910,Луна,Плутон,Тригон,117
41196,6910,Венера,Нептун,Тригон,120
41197,6910,Венера,Плутон,Секстиль,61.9
41198,6910,Марс,Плутон,Секстиль,58.8
41199,6910,Юпитер,Уран,Конъюнкция,0.5
41200,6910,Нептун,Плутон,Секстиль,58.1
41201,6911,Луна,Юпитер,Секстиль,57.9
41202,6911,Венера,Сатурн,Тригон,119.4
41203,6911,Венера,Плутон,Оппозиция,178.2
41204,6911,Сатурн,Уран,Квадрат,90.4
41205,6911,Сатурн,Плутон,Секстиль,62.5
41206,6912,Солнце,Меркурий,Конъюнкция,2.6
41207,6912,Луна,Юпитер,Оппозиция,178.1
41208,6912,Луна,Уран,Оппозиция,178
41209,6912,Венера,Сатурн,Секстиль,59.7
41210,6912,Венера,Нептун,Тригон,119.3
41211,6912,Венера,Плутон,Секстиль,58.6
41212,6912,Сатурн,Нептун,Секстиль,59.6
41213,6912,Сатурн,Плутон,Конъюнкция,1
41214,6912,Нептун,Плутон,Секстиль,60.7
41215,6913,Солнце,Сатурн,Квадрат,90.1
41216,6913,Меркурий,Марс,Конъюнкция,2.5
41217,6913,Меркурий,Уран,Тригон,118.5
41218,6913,Марс,Юпитер,Оппозиция,177.7
41219,6913,Марс,Уран,Тригон,120.9
41220,6913,Нептун,Плутон,Секстиль,58.8
41221,6914,Луна,Уран,Тригон,120.2
41222,6914,Меркурий,Сатурн,Квадрат,87
41223,6914,Меркурий,Плутон,Секстиль,58.6
41224,6914,Юпитер,Уран,Квадрат,90.6
41225,6914,Нептун,Плутон,Секстиль,57.9
41226,6915,Солнце,Марс,Квадрат,87.6
41227,6915,Луна,Сатурн,Секстиль,58.6
41228,6915,Луна,Плутон,Квадрат,91
41229,6915,Юпитер,Нептун,Секстиль,58
41230,6915,Нептун,Плутон,Секстиль,58.4
41231,6916,Солнце,Марс,Конъюнкция,1.3
41232,6916,Венера,Юпитер,Тригон,122.3
41233,6916,Юпитер,Уран,Конъюнкция,2.1
41234,6916,Сатурн,Нептун,Секстиль,60
41235,6916,Сатурн,Плутон,Конъюнкция,1.2
41236,6916,Нептун,Плутон,Секстиль,61.2
41237,6917,Солнце,Луна,Секстиль,59.2
41238,6917,Луна,Марс,Секстиль,62.4
41239,6917,Меркурий,Юпитер,Оппозиция,177.7
41240,6917,Венера,Уран,Тригон,117.2
41241,6917,Юпитер,Уран,Конъюнкция,2.6
41242,6917,Сатурн,Нептун,Секстиль,60
41243,6917,Сатурн,Плутон,Конъюнкция,1.1
41244,6917,Нептун,Плутон,Секстиль,61.1
41245,6918,Луна,Венера,Секстиль,57.6
41246,6919,Луна,Меркурий,Конъюнкция,1.6
41247,6919,Луна,Венера,Конъюнкция,2.9
41248,6919,Марс,Сатурн,Квадрат,91.1
41249,6919,Марс,Плутон,Квадрат,89.1
41250,6919,Сатурн,Нептун,Секстиль,57.7
41251,6919,Сатурн,Плутон,Конъюнкция,2
41252,6919,Нептун,Плутон,Секстиль,59.6
41253,6920,Солнце,Уран,Квадрат,90.6
41254,6920,Луна,Нептун,Секстиль,57.7
41255,6920,Луна,Плутон,Конъюнкция,1.8
41256,6920,Меркурий,Нептун,Квадрат,90.6
41257,6920,Венера,Марс,Квадрат,90.9
41258,6920,Нептун,Плутон,Секстиль,59.5
41259,6921,Солнце,Юпитер,Секстиль,58.2
41260,6921,Солнце,Уран,Секстиль,57.4
41261,6921,Венера,Нептун,Тригон,118.5
41262,6921,Венера,Плутон,Секстиль,60.5
41263,6921,Марс,Сатурн,Секстиль,62.3
41264,6921,Марс,Плутон,Секстиль,57.1
41265,6921,Юпитер,Уран,Конъюнкция,0.8
41266,6921,Нептун,Плутон,Секстиль,58
41267,6922,Солнце,Нептун,Квадрат,88.1
41268,6922,Венера,Нептун,Тригон,119.7
41269,6922,Венера,Плутон,Оппозиция,179.9
41270,6922,Юпитер,Уран,Конъюнкция,1.7
41271,6922,Нептун,Плутон,Секстиль,60.2
41272,6923,Солнце,Луна,Секстиль,57.4
41273,6923,Солнце,Марс,Конъюнкция,1.3
41274,6923,Солнце,Плутон,Квадрат,92.3
41275,6923,Луна,Марс,Секстиль,58.7
41276,6923,Меркурий,Сатурн,Квадрат,87.4
41277,6923,Юпитер,Уран,Секстиль,59.3
41278,6923,Нептун,Плутон,Секстиль,59.6
41279,6924,Солнце,Плутон,Квадрат,91.1
41280,6924,Венера,Юпитер,Квадрат,87.4
41281,6924,Уран,Нептун,Конъюнкция,0.1
41282,6925,Солнце,Плутон,Тригон,122.5
41283,6925,Луна,Уран,Тригон,120.3
41284,6925,Меркурий,Марс,Секстиль,62.8
41285,6925,Меркурий,Нептун,Секстиль,57.1
41286,6925,Венера,Юпитер,Секстиль,60
41287,6925,Марс,Нептун,Тригон,119.9
41288,6925,Марс,Плутон,Оппозиция,177.6
41289,6925,Нептун,Плутон,Секстиль,57.8
41290,6926,Солнце,Юпитер,Секстиль,60.5
41291,6926,Луна,Меркурий,Квадрат,91.7
41292,6926,Луна,Сатурн,Секстиль,63
41293,6926,Луна,Нептун,Оппозиция,179.2
41294,6926,Луна,Плутон,Тригон,117.2
41295,6926,Меркурий,Нептун,Квадрат,87.5
41296,6926,Сатурн,Уран,Оппозиция,178.8
41297,6926,Сатурн,Нептун,Тригон,117.8
41298,6926,Сатурн,Плутон,Оппозиция,179.8
41299,6926,Уран,Плутон,Конъюнкция,1.4
41300,6926,Нептун,Плутон,Секстиль,62
41301,6927,Луна,Марс,Квадрат,89.7
41302,6927,Меркурий,Марс,Секстиль,57.4
41303,6927,Венера,Сатурн,Оппозиция,180
41304,6927,Венера,Нептун,Оппозиция,179.5
41305,6927,Венера,Плутон,Тригон,120.8
41306,6927,Сатурн,Нептун,Конъюнкция,0.4
41307,6927,Сатурн,Плутон,Секстиль,59.2
41308,6927,Нептун,Плутон,Секстиль,58.7
41309,6928,Солнце,Луна,Квадрат,92.8
41310,6928,Солнце,Уран,Секстиль,62.9
41311,6928,Венера,Нептун,Секстиль,60.9
41312,6928,Марс,Нептун,Квадрат,91.8
41313,6928,Юпитер,Уран,Тригон,121.7
41314,6929,Солнце,Марс,Секстиль,60.4
41315,6929,Солнце,Нептун,Секстиль,62.9
41316,6929,Луна,Юпитер,Тригон,119.6
41317,6929,Меркурий,Марс,Квадрат,87.4
41318,6929,Венера,Уран,Конъюнкция,1.9
41319,6930,Солнце,Марс,Конъюнкция,1.1
41320,6930,Луна,Венера,Квадрат,93
41321,6930,Луна,Сатурн,Оппозиция,179.9
41322,6930,Луна,Нептун,Тригон,120.1
41323,6930,Луна,Плутон,Оппозиция,178.7
41324,6930,Юпитер,Уран,Конъюнкция,2
41325,6930,Сатурн,Нептун,Секстиль,60
41326,6930,Сатурн,Плутон,Конъюнкция,1.2
41327,6930,Нептун,Плутон,Секстиль,61.2
41328,6931,Меркурий,Юпитер,Тригон,120
41329,6931,Венера,Юпитер,Квадрат,87.4
41330,6931,Венера,Уран,Квадрат,91.5
41331,6931,Сатурн,Нептун,Секстиль,59.3
41332,6931,Сатурн,Плутон,Конъюнкция,1.2
41333,6931,Нептун,Плутон,Секстиль,60.4
41334,6932,Солнце,Плутон,Тригон,121.5
41335,6932,Луна,Меркурий,Оппозиция,177
41336,6932,Венера,Юпитер,Конъюнкция,1.5
41337,6932,Марс,Уран,Оппозиция,177.5
41338,6932,Юпитер,Плутон,Квадрат,92.4
41339,6932,Сатурн,Нептун,Секстиль,61.8
41340,6932,Нептун,Плутон,Секстиль,57.2
41341,6933,Луна,Уран,Оппозиция,177.7
41342,6933,Меркурий,Уран,Тригон,118.2
41343,6933,Марс,Нептун,Секстиль,58.2
41344,6933,Марс,Плутон,Тригон,121.8
41345,6934,Солнце,Нептун,Квадрат,92.5
41346,6934,Луна,Сатурн,Квадрат,89.4
41347,6934,Венера,Марс,Конъюнкция,1.1
41348,6934,Юпитер,Уран,Конъюнкция,0.9
41349,6934,Нептун,Плутон,Секстиль,58.4
41350,6935,Луна,Марс,Квадрат,90.2
41351,6935,Меркурий,Сатурн,Тригон,118.2
41352,6935,Меркурий,Плутон,Тригон,123
41353,6935,Марс,Юпитер,Тригон,118.5
41354,6935,Марс,Уран,Тригон,119.7
41355,6935,Юпитер,Уран,Конъюнкция,1.2
41356,6935,Нептун,Плутон,Секстиль,59.9
41357,6936,Солнце,Луна,Квадрат,89.4
41358,6936,Солнце,Марс,Секстиль,59.4
41359,6936,Меркурий,Венера,Секстиль,60.4
41360,6936,Меркурий,Юпитер,Конъюнкция,1.8
41361,6936,Венера,Юпитер,Секстиль,58.6
41362,6936,Нептун,Плутон,Секстиль,57.2
41363,6937,Луна,Меркурий,Квадрат,90
41364,6937,Луна,Марс,Оппозиция,178.2
41365,6937,Луна,Нептун,Секстиль,61.8
41366,6937,Луна,Плутон,Тригон,123
41367,6937,Меркурий,Марс,Квадрат,91.7
41368,6937,Венера,Уран,Секстиль,60.4
41369,6937,Марс,Нептун,Тригон,120
41370,6937,Марс,Плутон,Секстиль,58.8
41371,6937,Нептун,Плутон,Секстиль,61.2
41372,6938,Солнце,Луна,Секстиль,60.6
41373,6938,Солнце,Уран,Квадрат,88.4
41374,6938,Меркурий,Юпитер,Тригон,119.8
41375,6938,Меркурий,Плутон,Квадрат,88.5
41376,6938,Марс,Сатурн,Секстиль,58.3
41377,6939,Солнце,Сатурн,Тригон,117
41378,6939,Солнце,Нептун,Секстиль,61.2
41379,6939,Солнце,Плутон,Конъюнкция,0.5
41380,6939,Луна,Меркурий,Секстиль,59.6
41381,6939,Луна,Уран,Секстиль,61.6
41382,6939,Меркурий,Уран,Конъюнкция,2
41383,6939,Марс,Юпитер,Секстиль,60.3
41384,6939,Нептун,Плутон,Секстиль,60.7
41385,6940,Солнце,Нептун,Тригон,120.7
41386,6940,Солнце,Плутон,Секстиль,62.1
41387,6940,Меркурий,Уран,Тригон,120.3
41388,6940,Венера,Сатурн,Тригон,117.6
41389,6940,Нептун,Плутон,Секстиль,58.5
41390,6941,Солнце,Луна,Секстиль,57.9
41391,6941,Луна,Венера,Квадрат,87.5
41392,6941,Меркурий,Сатурн,Тригон,119.9
41393,6941,Марс,Юпитер,Тригон,119.2
41394,6941,Марс,Уран,Тригон,120.5
41395,6941,Юпитер,Уран,Конъюнкция,1.3
41396,6941,Нептун,Плутон,Секстиль,59.9
41397,6942,Солнце,Луна,Секстиль,59.1
41398,6942,Луна,Марс,Квадрат,88.9
41399,6942,Меркурий,Нептун,Квадрат,90.1
41400,6942,Венера,Нептун,Тригон,122.9
41401,6942,Юпитер,Уран,Конъюнкция,1.5
41402,6942,Нептун,Плутон,Секстиль,58.6
41403,6943,Солнце,Луна,Тригон,120.7
41404,6943,Солнце,Нептун,Оппозиция,179.8
41405,6943,Солнце,Плутон,Тригон,120
41406,6943,Луна,Сатурн,Квадрат,89.5
41407,6943,Луна,Нептун,Секстиль,59.4
41408,6943,Луна,Плутон,Тригон,119.2
41409,6943,Марс,Юпитер,Секстиль,61.2
41410,6943,Юпитер,Уран,Квадрат,92.7
41411,6943,Нептун,Плутон,Секстиль,59.8
41412,6944,Солнце,Марс,Тригон,117
41413,6944,Солнце,Юпитер,Квадрат,90.6
41414,6944,Меркурий,Венера,Конъюнкция,2.9
41415,6944,Юпитер,Сатурн,Секстиль,57.8
41416,6944,Нептун,Плутон,Секстиль,62.5
41417,6945,Солнце,Юпитер,Тригон,122.8
41418,6945,Меркурий,Сатурн,Тригон,119.7
41419,6945,Меркурий,Плутон,Квадрат,90.9
41420,6945,Нептун,Плутон,Секстиль,59.3
41421,6946,Солнце,Марс,Секстиль,62
41422,6946,Солнце,Юпитер,Секстиль,59.4
41423,6946,Солнце,Уран,Тригон,117.5
41424,6946,Меркурий,Нептун,Тригон,122.2
41425,6946,Меркурий,Плутон,Оппозиция,179.9
41426,6946,Венера,Сатурн,Секстиль,57.3
41427,6946,Марс,Юпитер,Тригон,121.4
41428,6946,Нептун,Плутон,Секстиль,57.9
41429,6947,Солнце,Уран,Секстиль,58.2
41430,6947,Луна,Венера,Квадрат,89.8
41431,6947,Меркурий,Юпитер,Квадрат,90.9
41432,6947,Юпитер,Сатурн,Тригон,120.6
41433,6947,Юпитер,Нептун,Тригон,117.5
41434,6947,Юпитер,Плутон,Секстиль,58.9
41435,6947,Сатурн,Плутон,Секстиль,61.7
41436,6947,Уран,Нептун,Квадрат,90.2
41437,6947,Нептун,Плутон,Секстиль,58.6
41438,6948,Луна,Юпитер,Секстиль,58.3
41439,6948,Луна,Уран,Секстиль,58.9
41440,6948,Меркурий,Венера,Секстиль,57.7
41441,6948,Марс,Юпитер,Оппозиция,177.2
41442,6948,Юпитер,Уран,Конъюнкция,0.6
41443,6948,Сатурн,Нептун,Секстиль,59.6
41444,6948,Сатурн,Плутон,Конъюнкция,1.7
41445,6948,Нептун,Плутон,Секстиль,61.3
41446,6949,Солнце,Луна,Оппозиция,179.3
41447,6949,Солнце,Нептун,Тригон,120.5
41448,6949,Луна,Нептун,Секстиль,60.3
41449,6949,Меркурий,Венера,Секстиль,57.8
41450,6949,Меркурий,Уран,Оппозиция,177.5
41451,6949,Венера,Уран,Тригон,119.8
41452,6949,Юпитер,Сатурн,Конъюнкция,1.2
41453,6950,Меркурий,Сатурн,Тригон,119.6
41454,6950,Меркурий,Нептун,Квадрат,88.7
41455,6950,Нептун,Плутон,Секстиль,62.3
41456,6951,Солнце,Юпитер,Оппозиция,179.3
41457,6951,Солнце,Сатурн,Секстиль,57.2
41458,6951,Венера,Уран,Секстиль,57.9
41459,6951,Нептун,Плутон,Секстиль,61.1
41460,6952,Луна,Меркурий,Квадрат,92.2
41461,6952,Луна,Венера,Секстиль,61.2
41462,6952,Луна,Марс,Секстиль,61.4
41463,6952,Венера,Марс,Конъюнкция,0.2
41464,6952,Сатурн,Нептун,Секстиль,60.1
41465,6952,Сатурн,Плутон,Тригон,122.6
41466,6952,Нептун,Плутон,Секстиль,62.5
41467,6953,Солнце,Марс,Конъюнкция,2.5
41468,6953,Луна,Меркурий,Квадрат,89.4
41469,6953,Луна,Нептун,Секстиль,60.4
41470,6953,Марс,Плутон,Конъюнкция,0.7
41471,6953,Юпитер,Уран,Тригон,119.6
41472,6954,Солнце,Юпитер,Квадрат,92.3
41473,6954,Луна,Сатурн,Конъюнкция,2.7
41474,6954,Венера,Юпитер,Тригон,120.6
41475,6954,Венера,Уран,Тригон,121.5
41476,6954,Юпитер,Уран,Конъюнкция,0.9
41477,6954,Нептун,Плутон,Секстиль,59.7
41478,6955,Солнце,Плутон,Квадрат,88.6
41479,6955,Луна,Марс,Тригон,118
41480,6955,Луна,Нептун,Оппозиция,178.4
41481,6955,Луна,Плутон,Тригон,120.9
41482,6955,Меркурий,Сатурн,Квадрат,88.7
41483,6955,Венера,Нептун,Оппозиция,177.5
41484,6955,Марс,Плутон,Конъюнкция,2.9
41485,6955,Нептун,Плутон,Секстиль,60.7
41486,6956,Луна,Юпитер,Тригон,120.2
41487,6956,Луна,Нептун,Секстиль,59
41488,6956,Луна,Плутон,Тригон,120.4
41489,6956,Марс,Плутон,Квадрат,88.7
41490,6956,Юпитер,Нептун,Оппозиция,179.2
41491,6956,Юпитер,Плутон,Тригон,119.4
41492,6956,Сатурн,Уран,Квадрат,92.8
41493,6956,Нептун,Плутон,Секстиль,61.4
41494,6957,Солнце,Меркурий,Конъюнкция,2.9
41495,6957,Солнце,Венера,Конъюнкция,0.5
41496,6957,Меркурий,Венера,Конъюнкция,2.4
41497,6957,Марс,Плутон,Квадрат,91.1
41498,6957,Сатурн,Уран,Квадрат,91.9
41499,6958,Солнце,Юпитер,Секстиль,59.6
41500,6958,Солнце,Уран,Оппозиция,178.1
41501,6958,Меркурий,Марс,Конъюнкция,0.6
41502,6958,Юпитер,Уран,Тригон,118.5
41503,6958,Нептун,Плутон,Секстиль,59.6
41504,6959,Солнце,Уран,Тригон,119.5
41505,6959,Луна,Венера,Квадрат,89.7
41506,6959,Луна,Юпитер,Оппозиция,177.1
41507,6959,Меркурий,Нептун,Секстиль,57.6
41508,6959,Меркурий,Плутон,Тригон,119
41509,6959,Нептун,Плутон,Секстиль,61.4
41510,6960,Солнце,Луна,Оппозиция,179.5
41511,6960,Солнце,Сатурн,Тригон,119.7
41512,6960,Луна,Сатурн,Секстиль,59.8
41513,6960,Венера,Марс,Секстиль,59.6
41514,6960,Венера,Юпитер,Конъюнкция,2.4
41515,6960,Марс,Юпитер,Секстиль,57.2
41516,6960,Нептун,Плутон,Секстиль,61.4
41517,6961,Венера,Уран,Оппозиция,177.8
41518,6961,Марс,Нептун,Квадрат,90.9
41519,6961,Сатурн,Уран,Конъюнкция,1
41520,6961,Нептун,Плутон,Секстиль,58
41521,6962,Венера,Сатурн,Оппозиция,178.1
41522,6962,Юпитер,Уран,Тригон,120.4
41523,6962,Нептун,Плутон,Секстиль,59.5
41524,6963,Луна,Юпитер,Конъюнкция,1.2
41525,6963,Луна,Уран,Тригон,117.8
41526,6963,Меркурий,Плутон,Конъюнкция,0.7
41527,6963,Венера,Уран,Секстиль,62.4
41528,6963,Юпитер,Уран,Тригон,119
41529,6964,Луна,Венера,Секстиль,62.7
41530,6964,Луна,Уран,Секстиль,58.9
41531,6964,Меркурий,Марс,Конъюнкция,1.8
41532,6964,Венера,Уран,Тригон,121.6
41533,6964,Венера,Нептун,Секстиль,62.9
41534,6964,Марс,Сатурн,Квадрат,92.6
41535,6964,Сатурн,Плутон,Тригон,118.9
41536,6965,Солнце,Меркурий,Конъюнкция,2.6
41537,6965,Солнце,Уран,Оппозиция,179.3
41538,6965,Меркурий,Уран,Оппозиция,178.1
41539,6965,Меркурий,Плутон,Тригон,121.8
41540,6965,Венера,Марс,Тригон,119.7
41541,6965,Юпитер,Сатурн,Квадрат,87.5
